0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,name
0.967479674796748,1.032520325203252,0.967479674796748,1.032520325203252,0.967479674796748,1.032520325203252,0.7540045380592346,0.6568692326545715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3425993673132193,0.002985825210349375,0.008543108204094133,0.159303219235452,3.1862943943751345,7.72691329980899,10.771921226902991,12.7791169281839,-24.580703724491823,-16.644084538719262,25.02786513627197,ISIC_0000000_segmentation.png
0.41975308641975306,1.5802469135802468,0.41975308641975306,1.5802469135802468,0.41975308641975306,1.5802469135802468,0.997322678565979,0.07312621176242828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.021048236901491,0.0056079280266520155,0.003968367119689764,0.03190760990463412,3.191669297892577,7.86943522555317,12.017835418283846,14.727046076848477,-28.276851371053088,-19.19282409964848,-28.226109795381813,ISIC_0000001_segmentation.png
0.7938144329896907,1.2061855670103092,0.7938144329896907,1.2061855670103092,0.7938144329896907,1.2061855670103092,0.9169372320175171,0.39903154969215393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4253686681984212,0.0042625050799445586,0.009447458750764387,0.12788839644025912,3.1748131920833504,7.347921152793804,11.77370474964576,14.109987844122593,27.19080632037078,18.14424352216908,27.2145401518137,ISIC_0000002_segmentation.png
0.8292682926829268,1.170731707317073,0.8292682926829268,1.170731707317073,0.8292682926829268,1.170731707317073,0.8949218392372131,0.44622284173965454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4114690378519654,0.0039211187332171575,0.008883606731686916,0.13598018642084234,3.164955977372788,7.1883799993043125,11.014530529177526,12.622800493435882,25.920715486339038,-17.378843370906022,-24.441705057844615,ISIC_0000003_segmentation.png
0.8421052631578947,1.1578947368421053,0.8421052631578947,1.1578947368421053,0.8421052631578947,1.1578947368421053,0.8858444690704346,0.46398237347602844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.395198244270582,0.0037131668550357015,0.008048970483446346,0.13824794229155418,3.137422319663238,6.878668796281387,10.989316327076251,12.25960874943726,-24.154415695054034,-15.902502392376585,23.957814849838993,ISIC_0000004_segmentation.png
0.4842105263157895,1.5157894736842106,0.4842105263157895,1.5157894736842106,0.4842105263157895,1.5157894736842106,0.9952824711799622,0.09701983630657196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1597029001116708,0.006071636956756077,0.004972067745256262,0.04136729703259185,3.1518742868887113,7.0413596394871165,11.802997917466515,13.559263589611044,-26.299513244022016,-17.156889178752742,26.551797553150827,ISIC_0000006_segmentation.png
0.4731182795698925,1.5268817204301075,0.4731182795698925,1.5268817204301075,0.4731182795698925,1.5268817204301075,0.9955874085426331,0.0938386544585228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.042817068987952,0.004739199694936175,0.0041772350572634115,0.039862503440331744,3.1609840215822684,7.0845078126608,13.242692695715784,14.124460427065294,27.810747341749217,17.686177735282936,-28.761254961022516,ISIC_0000007_segmentation.png
0.8292682926829268,1.170731707317073,0.8292682926829268,1.170731707317073,0.8292682926829268,1.170731707317073,0.8939023017883301,0.4482618570327759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4067544258588374,0.0038740862660458656,0.009059921890172958,0.13651707817937236,3.169888095646764,7.222924026830249,11.313346278247218,12.899757399461366,25.7700805801573,17.606058409261344,-25.012851646155347,ISIC_0000008_segmentation.png
0.7073170731707317,1.2926829268292683,0.7073170731707317,1.2926829268292683,0.7073170731707317,1.2926829268292683,0.9592627882957458,0.2825150787830353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3193200447197198,0.004008036841177705,0.007515675615720583,0.10026961863458977,3.1546475289287956,7.085155734667521,10.873325016134377,12.091122353030395,24.027793840503957,16.82882486683431,23.60193047370875,ISIC_0000009_segmentation.png
0.45454545454545453,1.5454545454545454,0.45454545454545453,1.5454545454545454,0.45454545454545453,1.5454545454545454,0.9963189959526062,0.08572332561016083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1187880206532657,0.006114828233708217,0.004457877702924226,0.036982953047661554,3.119578483396854,6.769103140247597,10.703132683423373,11.912288895248086,-23.892237895444286,-15.67852267283364,-23.230052599950557,ISIC_0000010_segmentation.png
0.6338028169014085,1.3661971830985915,0.6338028169014085,1.3661971830985915,0.6338028169014085,1.3661971830985915,0.9774771928787231,0.21104106307029724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2021821137742514,0.003682924742548458,0.006035753701746899,0.07966274180537422,3.184005584159074,7.625496175508084,12.613777487077535,13.822501972182652,-27.132737122704672,-17.66864926441051,27.271322523372902,ISIC_0000011_segmentation.png
0.36363636363636365,1.6363636363636365,0.36363636363636365,1.6363636363636365,0.36363636363636365,1.6363636363636365,0.9986960887908936,0.051048845052719116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9269886425768699,0.006201160783109489,0.003082521752164949,0.02293696968774216,3.1806406436444585,7.443835301155537,11.135379963027717,13.13044778521357,-25.419568220173534,-16.97303281245081,-25.408330471220417,ISIC_0000012_segmentation.png
